"gene_ID"	"TPM_RAP"	"TPM_T7RAP"
"9204"	"ENSG00000137710.17"	25.6570829983697	24.415991769365
"9206"	"ENSG00000149289.11"	3.82689338303475	3.32592316442872
"9207"	"ENSG00000137714.3"	7.44775875750113	7.91935926279136
"9212"	"ENSG00000170145.5"	9.41598576384691	10.0748713008121
"9213"	"ENSG00000137713.16"	17.2191826014736	24.3153355823932
"9214"	"ENSG00000086848.15"	2.90158036351717	2.54084493994478
"9220"	"ENSG00000150764.14"	13.8751798610948	14.5801981502875
"9221"	"ENSG00000150768.17"	27.1374627044843	24.2486029628126
"9223"	"ENSG00000150776.18"	11.5281728951903	9.9252839512079
"9224"	"ENSG00000150779.12"	40.1642427677248	31.4025647288569
"9225"	"ENSG00000204370.13"	11.8897195361685	14.1736995382634
"9227"	"ENSG00000150787.8"	8.109675936077	12.1739149913047
"9233"	"ENSG00000086827.9"	26.0978048642478	23.6066303466504
"9235"	"ENSG00000048028.11"	18.7659037761132	16.9023659470111
"9237"	"ENSG00000076053.12"	4.45448703872864	4.8294237276856
"9238"	"ENSG00000076043.11"	17.6420060869465	11.2354074878654
"9240"	"ENSG00000182985.18"	24.7136654606539	27.7576354207205
"9241"	"ENSG00000137656.12"	25.780442387013	19.3502746923292
"9242"	"ENSG00000109917.11"	12.9940069906303	15.5633566763306
"9243"	"ENSG00000110243.12"	24.1618721454346	18.1354088528217
"9245"	"ENSG00000110245.12"	59.6170771517012	79.1684118353451
"9246"	"ENSG00000118137.10"	1812.44199339934	1705.15468046091
"9247"	"ENSG00000160584.16"	10.7214988706884	9.92505089767284
"9249"	"ENSG00000168092.14"	40.2162151315547	38.4554637387666
"9250"	"ENSG00000149577.16"	7.75527275345006	7.27618711116414
"9251"	"ENSG00000149591.17"	4.46865525450068	3.57768700813162
"9252"	"ENSG00000160613.14"	2.89968578454338	3.42954978995821
"9253"	"ENSG00000167257.11"	19.9249094057042	13.9582155652514
"9254"	"ENSG00000186318.17"	5.5982120566482	4.03382773179862
"9255"	"ENSG00000278768.2"	4.16947178304551	5.00723288531242
"9256"	"ENSG00000110274.16"	5.59852461191191	4.65642372651281
"9258"	"ENSG00000137731.14"	4.52337131384609	3.65631573918587
"9261"	"ENSG00000160588.10"	4.89910317465553	6.61890061289729
"9262"	"ENSG00000149573.9"	10.2917341480237	9.88770038112327
"9263"	"ENSG00000110344.10"	36.8789493238373	35.2704264280923
"9264"	"ENSG00000167283.8"	18.6728497078019	19.5215342239239
"9266"	"ENSG00000118058.23"	11.2915251701851	12.0338314546868
"9270"	"ENSG00000095139.14"	127.533730641376	128.333568718487
"9271"	"ENSG00000019144.19"	5.03216746442812	5.93535226654118
"9273"	"ENSG00000110367.13"	46.1355581312245	39.6118340495292
"9274"	"ENSG00000186174.12"	16.2143470027202	15.2476697675237
"9276"	"ENSG00000186166.9"	10.6900329182212	8.88340524116032
"9277"	"ENSG00000118181.11"	307.823887007728	286.576786647036
"9278"	"ENSG00000196655.12"	16.2305077518428	14.0096316223495
"9279"	"ENSG00000137700.18"	14.5102470975434	18.9410361326076
"9280"	"ENSG00000149428.19"	111.676842568129	113.027438676229
"9281"	"ENSG00000160695.15"	10.8124691641367	9.13007139088135
"9282"	"ENSG00000256269.10"	12.7249991093982	13.1739655403992
"9283"	"ENSG00000188486.3"	117.272206358819	137.024137832736
"9284"	"ENSG00000172269.19"	13.6739722339424	18.8624738804667
"9285"	"ENSG00000172375.14"	4.23461977965559	2.70165641517101
"9286"	"ENSG00000172273.13"	4.94855141627434	4.01142439762171
"9287"	"ENSG00000160703.16"	7.70255050446828	7.43319956987873
"9288"	"ENSG00000110395.7"	11.6565877805573	14.9986238500142
"9289"	"ENSG00000076706.17"	7.09855099037497	6.70936823557425
"9290"	"ENSG00000173456.5"	61.7015903388236	56.3111287201098
"9291"	"ENSG00000036672.16"	9.05982062431378	11.0097128110617
"9294"	"ENSG00000110400.11"	6.2406063530296	6.55770073728872
"9295"	"ENSG00000184232.9"	55.5986824375625	59.32874803864
"9297"	"ENSG00000196914.9"	22.4072697027654	20.5232012773992
"9299"	"ENSG00000154114.12"	5.28133092519097	7.09357992085927
"9300"	"ENSG00000109929.10"	21.1550720704911	18.6463894197431
"9301"	"ENSG00000137642.13"	23.3256681943502	24.6014371279352
"9304"	"ENSG00000154127.10"	6.53049797344477	8.65959703308298
"9307"	"ENSG00000109971.14"	409.658986340621	404.13604829043
"9308"	"ENSG00000200879.1"	4935.67353894163	5031.38542040628
"9311"	"ENSG00000166261.11"	6.54157316227767	6.93172448331556
"9313"	"ENSG00000154144.13"	8.72704534212292	8.1879279885612
"9317"	"ENSG00000120458.13"	7.31634704585577	7.75270729044844
"9318"	"ENSG00000279342.2"	8.17817600362656	8.18449633391385
"9320"	"ENSG00000165478.7"	55.2113654184574	46.8124457721702
"9321"	"ENSG00000149548.15"	3.64126376740362	3.64407784106295
"9322"	"ENSG00000134955.12"	3.38555847620162	3.46517890919689
"9325"	"ENSG00000149547.15"	60.367167517116	58.3161188870209
"9326"	"ENSG00000134910.14"	77.3216631814176	73.5388490993265
"9327"	"ENSG00000149554.13"	26.7932317796333	23.5579601322516
"9329"	"ENSG00000110060.9"	21.3576524767346	23.3172635853355
"9330"	"ENSG00000064309.15"	5.61294392023979	6.11558901855106
"9331"	"ENSG00000254759.1"	23.863656000046	28.9340809012526
"9332"	"ENSG00000165526.9"	22.9509958672713	26.1987111452177
"9333"	"ENSG00000197798.9"	12.1473914765808	9.94645581632519
"9335"	"ENSG00000182934.12"	65.3887363622652	67.7932012630534
"9336"	"ENSG00000110074.11"	16.5570115139357	15.2752910585609
"9340"	"ENSG00000110063.10"	5.94383894747647	4.08954735588088
"9342"	"ENSG00000110080.20"	3.92749975403951	4.42185191901542
"9344"	"ENSG00000134909.18"	8.50973572853022	9.12462031900247
"9346"	"ENSG00000151715.8"	20.1770168873997	17.5871121688925
"9347"	"ENSG00000170322.14"	18.7892786838805	19.4203175993885
"9348"	"ENSG00000170325.16"	7.95131986878403	9.72579040657575
"9349"	"ENSG00000084234.18"	209.433411277864	206.259013201197
"9350"	"ENSG00000196323.14"	12.9120589191413	11.8156988838738
"9355"	"ENSG00000151503.13"	16.7204560327929	16.2883414323039
"9356"	"ENSG00000151502.11"	8.76926561901342	14.0719306330607
"9357"	"ENSG00000151500.15"	24.8633532093266	17.9707437908452
"9358"	"ENSG00000151498.12"	5.75446828869137	6.17026661544959
"9361"	"ENSG00000261799.1"	5.54000477923901	6.93035781839377
"9362"	"ENSG00000073614.13"	21.4126933967428	24.4731681278353
"9363"	"ENSG00000120647.10"	13.1919738217372	10.7267622796622
"9364"	"ENSG00000139044.12"	2.67596378835065	3.81619538674215
"9366"	"ENSG00000060237.19"	32.1831103253825	38.6495788335053
"9367"	"ENSG00000002016.18"	6.06670644515082	10.0828523623296
"9369"	"ENSG00000082805.20"	20.1151348584008	15.7497229863774
"9370"	"ENSG00000171823.7"	7.94096956682141	10.2951153385586
"9371"	"ENSG00000006831.10"	39.488065468514	44.458405857458
"9373"	"ENSG00000151062.15"	5.75222852448567	7.65375976674279
"9374"	"ENSG00000151065.14"	5.92589568818094	5.71867269873534
"9377"	"ENSG00000004478.8"	37.0382827537476	38.5798419867767
"9378"	"ENSG00000111203.13"	7.48705148955509	6.79038416461433
"9379"	"ENSG00000111206.13"	42.8424032938101	47.3417124240023
"9380"	"ENSG00000171792.11"	16.2363394395751	18.8339376113586
"9381"	"ENSG00000078246.17"	11.662454575288	11.9786115422463
"9382"	"ENSG00000197905.10"	63.4712733144756	59.2284118434098
"9383"	"ENSG00000250899.3"	7.21885780536393	10.4198606926144
"9384"	"ENSG00000011105.14"	14.9774913985026	13.3628941338298
"9387"	"ENSG00000111224.14"	5.03564592120077	4.01588153584129
"9392"	"ENSG00000047621.12"	7.12157954184415	4.75138886927456
"9393"	"ENSG00000111247.15"	22.1306496048078	25.2026152655342
"9398"	"ENSG00000008323.15"	8.24498363858576	5.84471021648264
"9399"	"ENSG00000067182.8"	35.079780574657	34.7411944570834
"9401"	"ENSG00000111321.11"	17.4479277671259	17.8582623023153
"9406"	"ENSG00000111639.8"	102.62668155329	89.6918786823344
"9407"	"ENSG00000010292.13"	76.6048608646345	72.2121147521312
"9408"	"ENSG00000239002.3"	82.7829670379217	173.090936785459
"9409"	"ENSG00000111640.15"	808.703507889833	818.497626785998
"9410"	"ENSG00000010295.20"	9.07587346262929	11.5510635266333
"9411"	"ENSG00000111641.12"	3.7469202368653	3.74981596489153
"9412"	"ENSG00000111642.16"	5.83260333435706	5.76030684714027
"9413"	"ENSG00000251898.1"	1205.22260834621	1292.30789907696
"9415"	"ENSG00000126746.17"	14.6885155344811	12.7210389602248
"9416"	"ENSG00000111652.10"	19.2382951567001	28.3640348741069
"9417"	"ENSG00000089693.11"	57.3745074701706	60.0287957872397
"9418"	"ENSG00000159335.18"	146.971777390796	98.4946616646862
"9420"	"ENSG00000110811.20"	12.301754573803	15.9197349886292
"9422"	"ENSG00000111665.12"	9.99852835860472	15.6097585951224
"9423"	"ENSG00000111667.14"	29.9152311147181	39.3925664054299
"9424"	"ENSG00000111669.15"	187.18148658019	164.36241946038
"9429"	"ENSG00000111674.9"	41.4785013539692	34.2119976396609
"9430"	"ENSG00000111676.15"	34.7086521298557	36.0714558225546
"9432"	"ENSG00000111679.17"	3.50605213619239	2.63157128580255
"9433"	"ENSG00000215021.10"	64.6435852402133	74.859671957889
"9434"	"ENSG00000126749.16"	22.1917681254262	25.8061377678884
"9435"	"ENSG00000111684.11"	18.7106489987084	18.1009388236363
"9436"	"ENSG00000182326.15"	3.01967315763741	3.17310719055314
"9437"	"ENSG00000139178.11"	14.8925258464915	9.11891628591492
"9438"	"ENSG00000205885.7"	5.44343903936824	5.52775832555617
"9440"	"ENSG00000139182.15"	28.4143616430311	23.9387396857247
"9441"	"ENSG00000139197.11"	15.2890761957011	18.948197694192
"9444"	"ENSG00000173262.12"	5.25016895371829	5.51693775749445
"9445"	"ENSG00000059804.16"	78.7467690074119	69.7206249180814
"9447"	"ENSG00000065970.9"	4.33831651937655	4.18660967781005
"9448"	"ENSG00000089818.18"	4.22025533236661	3.83450873488211
"9452"	"ENSG00000003056.8"	34.2908524550387	27.3721747475342
"9454"	"ENSG00000175899.15"	999.437828884093	1017.90553700958
"9455"	"ENSG00000256817.1"	39.6608291557987	50.6066372402765
"9458"	"ENSG00000111788.10"	6.17895121743286	6.02913332691592
"9468"	"ENSG00000180574.3"	12.0799388844323	19.9473031058515
"9470"	"ENSG00000111196.10"	7.66169520455479	9.38274110096516
"9471"	"ENSG00000060138.13"	25.3505432061377	22.4253870434883
"9488"	"ENSG00000256537.5"	12.9467156174351	12.4505992902984
"9489"	"ENSG00000139083.11"	6.74727798916078	5.26694413455062
"9490"	"ENSG00000070018.9"	46.2940445017324	43.3635832788931
"9493"	"ENSG00000165714.11"	5.38540789640836	4.26674283350564
"9495"	"ENSG00000111266.9"	41.8607483950071	47.4377745342607
"9496"	"ENSG00000111269.3"	5.97036041141855	9.33589762209258
"9497"	"ENSG00000111276.11"	54.7736924762189	55.387023406833
"9503"	"ENSG00000013583.10"	17.0768330904197	16.2355290315775
"9505"	"ENSG00000084444.14"	5.52532683976761	4.58374485812691
"9507"	"ENSG00000171681.12"	3.69875046338861	3.7756411437131
"9509"	"ENSG00000197837.3"	28.0056529849558	29.5422855646245
"9510"	"ENSG00000246705.4"	8.14016064437251	3.92775344773092
"9511"	"ENSG00000084463.8"	23.0090135520822	28.4120945479833
"9514"	"ENSG00000111339.12"	5.20846122450222	5.5848069359538
"9516"	"ENSG00000151491.14"	19.4217315608373	18.3505704014128
"9517"	"ENSG00000023734.11"	104.833509048023	112.408422222194
"9518"	"ENSG00000023697.13"	12.4861821188679	16.6611090673744
"9519"	"ENSG00000008394.13"	27.7972256703832	29.7214028305384
"9520"	"ENSG00000256238.1"	14.94781585291	17.2967691992639
"9522"	"ENSG00000052126.15"	6.36112145766694	6.52130672349666
"9524"	"ENSG00000139154.16"	19.0287595204949	16.4466292908533
"9531"	"ENSG00000121350.16"	4.09151730448778	2.55917459191662
"9532"	"ENSG00000004700.16"	19.6215628975076	20.9286169419184
"9533"	"ENSG00000111711.10"	20.5997655789422	21.259925849159
"9534"	"ENSG00000111726.13"	27.6781956661744	32.6459408480096
"9535"	"ENSG00000111731.12"	10.3931440450881	13.0014702082014
"9536"	"ENSG00000139163.16"	21.8589283794699	23.2338843394684
"9537"	"ENSG00000134532.19"	14.1118263928063	11.783654862312
"9540"	"ENSG00000060982.15"	46.3255161892331	41.6995248497602
"9542"	"ENSG00000133703.13"	13.9684918814901	14.1219329219805
"9546"	"ENSG00000123104.12"	70.1456896421488	64.8647078348977
"9547"	"ENSG00000064102.15"	44.6524666925697	46.9213241770123
"9548"	"ENSG00000111790.14"	11.2754308313766	13.6903227468497
"9549"	"ENSG00000064115.11"	29.4256834921184	26.6100221466912
"9550"	"ENSG00000152944.9"	10.7451145069675	11.6943427724842
"9552"	"ENSG00000211455.8"	9.66700204164652	6.40222476593567
"9553"	"ENSG00000029153.14"	12.5746922169466	10.277268413109
"9554"	"ENSG00000110841.14"	8.34607696520657	9.27130503016145
"9555"	"ENSG00000061794.13"	67.7398742120077	61.4683239042822
"9556"	"ENSG00000087448.11"	6.93777264295009	6.55740466742587
"9557"	"ENSG00000123106.10"	6.47416321985832	5.24812497833508
"9562"	"ENSG00000087502.18"	8.70822736973871	9.80432700638542
"9564"	"ENSG00000133704.10"	21.4933851644731	18.7136964090157
"9565"	"ENSG00000110888.17"	12.3235912901169	11.3441390886562
"9569"	"ENSG00000013573.17"	4.43109156147253	5.42644725559584
"9570"	"ENSG00000139146.14"	18.2005857062234	15.2372566635561
"9571"	"ENSG00000170456.16"	12.2107534291412	13.812257291386
"9576"	"ENSG00000174718.12"	8.8082130355039	9.03539578349522
"9577"	"ENSG00000151746.15"	1.9713293696028	2.73164243510205
"9579"	"ENSG00000139132.15"	3.3135500283373	2.62525441133243
"9580"	"ENSG00000087470.19"	24.3847108344331	22.5263594236247
"9581"	"ENSG00000257511.1"	34.9488858710202	33.5185664039197
"9582"	"ENSG00000139131.13"	24.5390989522883	26.6045687653477
"9583"	"ENSG00000057294.15"	15.3977336722513	16.8105092562856
"9585"	"ENSG00000139133.7"	6.03690298144904	3.48552027356945
"9589"	"ENSG00000175548.9"	2.25324803056039	2.73200639527727
"9591"	"ENSG00000139116.19"	24.6879546991754	24.1762190733714
"9593"	"ENSG00000151233.11"	15.6271713384834	12.5113987737652
"9594"	"ENSG00000015153.15"	3.96059428713318	2.70249214679192
"9595"	"ENSG00000134283.18"	11.0769710257594	11.9289959914796
"9597"	"ENSG00000139168.9"	5.11082450095677	5.06362655060012
"9600"	"ENSG00000129317.15"	15.5949074482741	14.5270137744106
"9601"	"ENSG00000198001.14"	3.46653543163137	2.34171976738052
"9602"	"ENSG00000151239.14"	12.0544419735308	9.42481093277918
"9606"	"ENSG00000177119.17"	36.7420512569464	37.8779901453591
"9611"	"ENSG00000189079.17"	15.6608754809808	12.3606481162747
"9613"	"ENSG00000139218.18"	27.9454130165675	28.4887826130681
"9614"	"ENSG00000111371.16"	55.5291209608197	56.7419730558269
"9615"	"ENSG00000134294.14"	480.258579925243	486.705113503956
"9623"	"ENSG00000005175.10"	12.4008663573495	12.3191967949392
"9626"	"ENSG00000061273.18"	7.66531013136045	9.1464714318232
"9628"	"ENSG00000134291.12"	19.0919812983655	18.9662454253021
"9629"	"ENSG00000139219.19"	18.1599209331805	20.6655461095264
"9630"	"ENSG00000079387.14"	10.8512651311449	12.6962099778469
"9633"	"ENSG00000177981.11"	7.64097031606577	4.65981474459141
"9634"	"ENSG00000167528.13"	2.98365870713348	2.92854216916208
"9636"	"ENSG00000139620.13"	15.2787355271332	20.0688381791779
"9637"	"ENSG00000221491.2"	299.106340757454	630.746872396198
"9638"	"ENSG00000206612.1"	1243.05852091863	1149.99448599342
"9639"	"ENSG00000207313.1"	726.401113268103	844.559371513553
"9640"	"ENSG00000129315.11"	19.5633581886508	20.2399123605604
"9641"	"ENSG00000174233.12"	13.1440356044105	12.8080307022675
"9643"	"ENSG00000174243.10"	37.0343132172334	34.0043427286142
"9646"	"ENSG00000134285.11"	7.87295862201048	6.5002105339894
"9647"	"ENSG00000134287.10"	35.5646317338754	30.5499005168591
"9651"	"ENSG00000181929.13"	5.15229014381139	8.08597197214098
"9652"	"ENSG00000167548.16"	38.2966235356876	40.3923849892872
"9654"	"ENSG00000139636.16"	3.929776773914	5.09478153792087
"9655"	"ENSG00000123416.15"	140.861416052615	127.856763602018
"9658"	"ENSG00000167553.16"	83.2396567014832	90.4286697827387
"9659"	"ENSG00000135451.13"	16.2856151283143	20.0023377398861
"9660"	"ENSG00000178401.16"	15.1735054001967	20.78478619433
"9661"	"ENSG00000123352.18"	11.1242799275174	10.9187833016588
"9663"	"ENSG00000187778.14"	23.9351462062594	30.9900268959883
"9664"	"ENSG00000110844.14"	2.4794317591681	2.94660067345656
"9668"	"ENSG00000139644.13"	115.766536626053	123.353497813607
"9669"	"ENSG00000167566.17"	9.4068231129971	7.24160998246667
"9672"	"ENSG00000161800.13"	27.8324089248449	25.1338093736236
"9673"	"ENSG00000110881.12"	3.73619508078647	2.80431189007706
"9674"	"ENSG00000066117.15"	40.9922940709618	41.8205561194256
"9675"	"ENSG00000167588.13"	9.18985617487581	9.58016495914367
"9676"	"ENSG00000178449.9"	20.1166267470649	16.6090431015389
"9677"	"ENSG00000139624.14"	9.22879240657545	9.52454732988041
"9678"	"ENSG00000050405.13"	9.57585826000066	11.3607986906348
"9681"	"ENSG00000161813.22"	32.9548635159943	29.4295298187233
"9682"	"ENSG00000066084.13"	38.4569423312647	47.8253385379589
"9684"	"ENSG00000123268.9"	13.7901964273166	15.5259606249528
"9685"	"ENSG00000185432.12"	35.9049213898178	39.8852634209718
"9686"	"ENSG00000110911.17"	15.5899788392757	16.441376790441
"9687"	"ENSG00000050426.16"	13.2632335167568	16.2681111521734
"9688"	"ENSG00000110925.7"	8.5812990961189	6.44094822866909
"9689"	"ENSG00000135457.10"	12.7633038128548	15.8436406578659
"9690"	"ENSG00000183283.16"	16.9391184271379	15.7544990149786
"9695"	"ENSG00000135503.13"	13.7950710107126	14.2371613719448
"9698"	"ENSG00000123358.20"	4.27978131753869	5.01924475309761
"9699"	"ENSG00000123395.14"	25.0090104948663	21.9761018161258
"9702"	"ENSG00000170421.12"	123.357225053394	118.982725039271
"9703"	"ENSG00000111057.11"	207.275324534274	184.687600044038
"9704"	"ENSG00000063046.18"	111.03189922057	82.1234371609842
"9707"	"ENSG00000111077.18"	10.5357169967363	9.74693970423855
"9708"	"ENSG00000167778.9"	12.3964428178563	14.3797086469628
"9710"	"ENSG00000167780.12"	59.3018360112464	39.5651107869838
"9713"	"ENSG00000139651.11"	12.7072245997188	12.4476161875772
"9715"	"ENSG00000182544.9"	20.3969978515536	13.6085074931836
"9716"	"ENSG00000135476.12"	13.3967451280116	15.0005651462919
"9717"	"ENSG00000123349.15"	5.26347247158368	7.18300941125004
"9719"	"ENSG00000094914.14"	14.8608547917814	15.4920205093493
"9720"	"ENSG00000185591.10"	21.4854433635298	27.3607520056955
"9721"	"ENSG00000205352.11"	10.3646217836329	7.77947389670972
"9722"	"ENSG00000197111.16"	55.1468667625822	55.620653709957
"9726"	"ENSG00000139546.11"	10.0189654483548	10.0267083938163
"9727"	"ENSG00000170653.19"	10.0192641919946	10.8218311231408
"9728"	"ENSG00000135390.21"	26.4906706215832	29.6374574532164
"9729"	"ENSG00000012822.16"	2.4122769992266	1.97520649892634
"9732"	"ENSG00000123415.15"	6.15147554253204	4.61717218518729
"9733"	"ENSG00000094916.16"	22.4482719405836	20.9397764380293
"9734"	"ENSG00000135486.19"	115.382987398575	68.2335483221759
"9736"	"ENSG00000111481.10"	48.5575528638106	47.3426290375037
"9741"	"ENSG00000170439.7"	15.6218637111487	20.2530544105704
"9743"	"ENSG00000135404.12"	84.5944853091892	91.3117086961339
"9747"	"ENSG00000123353.10"	7.98528301306483	9.80769387692333
"9748"	"ENSG00000135392.19"	9.77984932786903	11.8847090798167
"9750"	"ENSG00000170473.17"	28.3856807174918	23.1319175063373
"9753"	"ENSG00000123374.11"	32.1286387563105	24.4918999825064
"9754"	"ENSG00000111540.16"	18.2421579252694	13.2432676656366
"9756"	"ENSG00000139531.13"	8.96170013432544	9.35856625529638
"9757"	"ENSG00000123411.15"	3.43692257941928	3.86952607385438
"9758"	"ENSG00000197728.11"	13.3065655735578	7.13402639529412
"9759"	"ENSG00000065361.16"	85.0124958548307	83.6970564186615
"9760"	"ENSG00000170515.14"	61.0466572570149	54.411697575661
"9761"	"ENSG00000229117.9"	77.488955736889	52.8742100705373
"9762"	"ENSG00000139641.13"	48.367450534523	51.8227286176682
"9764"	"ENSG00000196465.10"	11.3761715541088	14.3810063843278
"9765"	"ENSG00000092841.19"	65.278999453179	73.4956300650457
"9766"	"ENSG00000139613.12"	12.9676523000744	16.4348413500654
"9767"	"ENSG00000181852.18"	8.66188137754379	10.0884284177139
"9768"	"ENSG00000139579.13"	19.504262370848	14.6395018705068
"9769"	"ENSG00000139540.12"	27.5590163875567	34.8117387901543
"9770"	"ENSG00000139645.11"	29.5440293322071	27.9829227846272
"9772"	"ENSG00000062485.19"	52.7381836341972	62.4652498007202
"9774"	"ENSG00000257727.6"	19.3903225683865	22.3161041642526
"9775"	"ENSG00000135473.15"	10.4505903576142	8.44738478385926
"9777"	"ENSG00000170581.14"	21.0935716729872	24.8119780558499
"9779"	"ENSG00000111602.12"	26.013057249751	28.5363494378299
"9780"	"ENSG00000176422.14"	4.52993034280178	3.26407046660723
"9782"	"ENSG00000257576.1"	14.9042692879253	32.6999961928599
"9784"	"ENSG00000076108.12"	45.3212737558692	40.445676382962
"9785"	"ENSG00000110955.9"	476.057545030407	480.3520394603
"9786"	"ENSG00000207031.1"	1769.19026698187	1738.01053449194
"9787"	"ENSG00000110958.16"	121.131803363394	116.341929131376
"9789"	"ENSG00000196531.14"	28.4028843784777	32.6278974312084
"9790"	"ENSG00000198056.15"	18.4537462173601	8.72100368553976
"9791"	"ENSG00000166860.3"	7.1602096797546	8.17829397948084
"9793"	"ENSG00000166881.10"	14.6433595396174	19.170361504632
"9794"	"ENSG00000166886.13"	15.004851967227	14.8458066933459
"9795"	"ENSG00000166888.12"	21.6574864828294	19.2659769004622
"9796"	"ENSG00000123384.14"	77.4575480040877	75.832248356594
"9798"	"ENSG00000182199.11"	107.509176175897	98.874312255162
"9800"	"ENSG00000179912.20"	9.91688697847855	8.93209593127898
"9802"	"ENSG00000139269.3"	14.7341412582737	15.3866381505332
"9803"	"ENSG00000166986.15"	51.3649497689357	49.5985368968447
"9804"	"ENSG00000175197.12"	25.3805030649656	15.6883080836682
"9806"	"ENSG00000166987.15"	16.1265520203744	21.8402975877061
"9807"	"ENSG00000175203.17"	15.6183115114781	13.7742739551441
"9808"	"ENSG00000155980.13"	3.34647355522836	2.63140413368603
"9809"	"ENSG00000166908.18"	20.110528951749	21.753914922322
"9810"	"ENSG00000178498.16"	4.2969941644697	6.09211292444728
"9811"	"ENSG00000240771.8"	10.3578974639856	10.7978149436293
"9812"	"ENSG00000135454.14"	2.96852859198575	3.15649917877992
"9813"	"ENSG00000135506.16"	79.653124324275	72.2532371509461
"9815"	"ENSG00000135452.10"	3.71607845070519	4.46274041197146
"9816"	"ENSG00000135446.17"	76.3118449031354	73.3727928047356
"9818"	"ENSG00000139266.6"	5.36074943534422	4.75524551608404
"9819"	"ENSG00000037897.17"	12.0265811677368	13.5403601135952
"9820"	"ENSG00000123427.17"	6.17895121743286	5.56535384023008
"9823"	"ENSG00000175215.11"	36.6409987178682	38.8263345230779
"9827"	"ENSG00000139263.12"	6.97490530787595	7.72818454256517
"9831"	"ENSG00000135655.16"	5.82841394989119	7.01458711312757
"9832"	"ENSG00000061987.16"	9.74803444218957	12.2554323054715
"9836"	"ENSG00000111110.12"	41.9461432646086	39.8660030284767
"9838"	"ENSG00000139239.7"	66.5564053926148	138.51403528091
"9839"	"ENSG00000118600.12"	3.5163314612581	4.14745058784727
"9840"	"ENSG00000255642.1"	15.6105023557224	32.0262615344583
"9841"	"ENSG00000196935.9"	3.42205064984383	3.07105829365092
"9844"	"ENSG00000184575.12"	47.983101503245	40.6170724928468
"9845"	"ENSG00000183735.11"	6.36470604337689	5.47389637418209
"9846"	"ENSG00000153179.13"	34.5080074475117	38.333490616336
"9847"	"ENSG00000135677.11"	36.4236753274473	38.5548144746954
"9849"	"ENSG00000174106.3"	19.5900890086154	17.3296218807738
"9852"	"ENSG00000149948.14"	49.5920902641147	46.649999807423
"9857"	"ENSG00000127311.10"	3.81529766460736	4.13643342307202
"9858"	"ENSG00000111530.13"	29.1691087832441	35.5908066461548
"9859"	"ENSG00000127334.11"	8.65418557207418	9.12484915715725
"9860"	"ENSG00000111554.14"	4.46933759611841	4.69643121057132
"9861"	"ENSG00000127314.18"	4.49611242964354	1.90367148865564
"9863"	"ENSG00000111581.10"	20.7099716554382	23.4974738324084
"9865"	"ENSG00000175782.11"	5.79049470230971	6.5508353849649
"9866"	"ENSG00000135679.25"	52.6715157934937	53.8013173530055
"9868"	"ENSG00000111605.18"	40.4806505187211	40.2087020855662
"9869"	"ENSG00000274979.1"	31.9766835785423	30.6220255611002
"9870"	"ENSG00000090382.7"	1626.4712793774	1644.71916374404
"9871"	"ENSG00000127337.7"	14.2431590836883	19.7365383800636
"9872"	"ENSG00000166225.9"	8.34815023853494	7.27658877757933
"9873"	"ENSG00000166226.13"	87.1863163484494	93.1398585103061
"9874"	"ENSG00000127328.22"	5.65006519751875	6.71463768039664
"9876"	"ENSG00000111596.14"	7.81362291670051	9.21602963660649
"9878"	"ENSG00000258168.6"	3.98352172236948	3.44994256977203
"9879"	"ENSG00000139292.13"	61.2703998262126	61.1308069944374
"9881"	"ENSG00000133858.17"	20.4813365831281	20.1866020424093
"9883"	"ENSG00000139291.14"	6.31006601228384	7.44261093709242
"9884"	"ENSG00000080371.6"	13.0103731934065	13.8722316850069
"9885"	"ENSG00000121749.16"	5.45523207398831	7.12101917566006
"9886"	"ENSG00000253719.4"	28.0006706946705	32.9712046920898
"9888"	"ENSG00000111615.14"	15.2517237122067	13.0830091578648
"9889"	"ENSG00000139289.14"	91.0810639730123	94.6191724066267
"9890"	"ENSG00000187109.15"	49.071644810693	47.7358745611325
"9892"	"ENSG00000179941.9"	9.29717418887613	5.33632372376695
"9893"	"ENSG00000091039.17"	26.9424575882901	27.2286661057963
"9895"	"ENSG00000186908.15"	11.7761786026874	12.9048811326051
"9898"	"ENSG00000165891.16"	4.96280475464072	7.91558274430648
"9899"	"ENSG00000177425.11"	17.0930262134428	15.751286795341
"9900"	"ENSG00000058272.19"	14.638135427125	14.320247117216
"9904"	"ENSG00000111052.8"	9.17725006215307	10.9781594013298
"9907"	"ENSG00000111058.8"	16.4855020815915	15.308465445876
"9908"	"ENSG00000133773.12"	12.7573036590966	15.8201800796611
"9912"	"ENSG00000133641.18"	3.96670310055494	4.80952744300728
"9913"	"ENSG00000198707.17"	4.58109326622309	4.37094311493937
"9915"	"ENSG00000139324.12"	12.2506330756658	11.1940050036055
"9916"	"ENSG00000049130.16"	3.14474261799403	2.59641769677562
"9917"	"ENSG00000139318.8"	68.7687328445919	76.2860169499172
"9918"	"ENSG00000139323.14"	4.89552759473561	5.01065897692057
"9922"	"ENSG00000070961.16"	43.3396841718082	40.3925570700966
"9923"	"ENSG00000133639.6"	12.057545588869	12.3685356080555
"9924"	"ENSG00000102189.17"	25.7611738382611	32.6111458013377
"9929"	"ENSG00000173598.14"	8.32570452093746	6.83041616301176
